ENSGID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39
ENSG00000198353	0.43283299999999997	0.37822100000000003	0.101149	0.065095	0.0	0.218793	0.099944	0.050013999999999996	0.035276999999999996	0.032686	0.039318		0.009306	0.0022010000000000003	0.033518	0.093917	3.158941	0.040520999999999995	0.10637	0.598651	0.201244	0.012958	0.083262	1.095935	0.065756	0.06195	0.05227999999999999	0.055527999999999994	0.218189	0.9056290000000001	0.205425	0.628629	0.0	0.084828	0.042127	0.086396	0.014934999999999999	0.075817	0.143825	0.316278
ENSG00000250889		0.608046	0.332828	1.232803	0.221106	0.506171	0.032326		0.402613	0.191107	0.216192	0.20827199999999998	0.109148	0.097751	0.22498400000000002	0.643331	0.038019	0.9116139999999999	0.21794699999999997	0.094055	0.47890900000000003	0.163771	0.051845	0.070143	0.07693	0.31701	0.06821	0.10289300000000001	0.14569000000000001	0.09703200000000001	0.25342800000000004	0.984482		0.098449	0.413268	0.051005	0.047105	0.07786900000000001	0.141925	0.013382
ENSG00000215493	1.1640110000000001	0.721598	0.16836800000000002	0.696507	0.40996400000000005	0.7868	0.6242260000000001	0.224435	0.295944	0.422099	0.366987	0.163787	0.079737	0.460265	0.323626	0.809277	0.036455	1.0835059999999999	0.42935500000000004	0.349314	0.735459	0.29447199999999996	0.110919	0.562346	0.570567	0.988785	0.227095	0.305477	0.069244	0.378769	0.488674	0.572635	0.0038729999999999997	0.591657	0.523494	0.297666	0.516764	0.47897799999999996	0.583509	0.199272
ENSG00000136247	26.444107000000002	34.130402000000004	27.758274	18.033459	42.044703999999996	39.235313	27.974977000000003	33.993637	26.599541	62.918289	63.850388	25.641525	23.087942	35.336487	17.00284	30.623253000000002	37.151779	72.758904	44.304737	26.182964000000002	25.401194	15.034241	19.722881	3.796872	22.922779000000002	30.281810999999998	44.046848	40.447853	29.237051	42.843509999999995	47.216293	27.43833	30.76033	26.769745	18.806358	15.138535000000001	44.705162	25.276772	18.794928	10.701236
ENSG00000129071	27.827581	22.968237	21.634588	17.701279	14.953501000000001	22.344622	20.340122	5.856102	14.580435999999999	18.831728	16.940975	12.05921	5.068534	10.305464	17.837471	17.456366	11.180572	25.892738	17.399576	14.659738	11.692859	10.514735	17.143107999999998	8.796135000000001	11.368005	18.915304000000003	11.476403	13.437194	7.602264	21.029417000000002	10.440557	28.275995	9.258036	45.789074	31.765713	21.752054	11.462319	24.575905	9.611178	12.819695
ENSG00000276098																																								
ENSG00000253163	0.25769000000000003	0.533112	0.099962	0.173795	0.16883399999999998	0.11320899999999999		0.013027		0.059914999999999996	0.5063270000000001	0.056988	0.667471	0.034094			0.48135600000000006	0.107735	0.155048	0.050746	0.054525	0.09768500000000001	0.328135		0.328259	0.053055	0.12174600000000001	0.157211	0.007689	0.6815899999999999	0.158519	0.518545	0.9433540000000001	0.392405		0.10540699999999999	0.039458999999999994			0.097604
ENSG00000175664	0.045212999999999996	0.313675	0.576396	0.0	0.0	0.024544	0.0	0.0	0.0	0.0	0.0049369999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126781	0.0	0.0	0.0	0.0	0.0	0.017179	0.0	0.014686000000000001	0.0	0.0	0.014145	0.024475999999999998	1.255945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242588	1.302132	2.930505	0.674878	3.003621	0.168435	3.534988	1.772709	0.123525	1.1808049999999999	1.595383	9.556003	0.13150599999999998	0.130909	3.415928	0.13931	1.406703	0.061316999999999997	3.638439	0.440159	0.24342399999999997	4.216293	0.33255300000000004	0.086491	0.9010950000000001	0.969485	3.159359	0.061355999999999994	0.917957	0.065124	0.829614	0.17868399999999998	4.554365	0.44759799999999994	0.839201	2.308925	0.417434	0.260383	0.573588	0.8048569999999999	0.042931
ENSG00000154447	4.117939	19.654816	2.67048	2.394518	2.48082	5.810539	2.5041189999999998	1.513297	1.723234	2.606343	3.397788	1.181602	0.995976	4.480745	4.242038	1.602517	0.410883	19.12509	8.719669999999999	5.879183	2.54259	2.184351	0.573022	0.515383	3.403925	3.629022	3.505817	2.385392	0.299622	6.533279	0.82362	11.381076	1.405082	1.116374	1.261993	3.788986	0.929535	3.276889	1.13353	0.522786
ENSG00000112742	8.216882	3.4017739999999996	0.13680499999999998	1.706509	2.397053	1.035549	2.583767	0.161297	0.654262	2.69023	0.22426999999999997	0.478191	0.582277	0.189984	5.445382	0.356584	0.246819	1.438145	1.938866	2.521615	0.44616999999999996	0.707497	1.142868	2.267904	0.43808199999999997	8.097837	4.363101	0.185704	1.1014190000000001	0.241362	4.299193	0.49999899999999997	0.6912050000000001	1.017372	7.575578	3.9670099999999997	0.9023479999999999	0.229804	7.4686330000000005	1.483279
ENSG00000101327	0.0		0.0		0.098188	0.0	0.012405	0.0051140000000000005							0.010246	0.0	0.008331999999999999									0.036831			0.0				0.038726	0.053248000000000004		0.0				
ENSG00000186124					0.058102999999999995																																			
ENSG00000227161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137424	0.0	0.0	0.0	0.082247	0.0	0.0	0.0	0.210236	0.0	0.044206999999999996	0.171725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024201	0.0	0.0	0.07173	0.086628	0.069471	0.0	0.0	0.0
ENSG00000143641	78.33593	50.378677	58.931042000000005	77.00331899999999	7.029592	91.745041	63.555946	10.465405	22.298109	19.156212	20.378452	46.120052	1.604454	6.408743	4.599166	54.975468000000006	17.141481	15.18883	25.705128	20.485782999999998	43.477856	3.040665	23.830523	21.96961	28.992935	36.321846	12.487496	42.66098	9.040442	57.084538	18.411173	13.161997	4.0698099999999995	46.525318	22.557178	19.962252	9.414842	57.170811	33.934769	25.164595000000002
ENSG00000105245	14.317226000000002	4.740002	1.839432	3.179321	2.4719330000000004	3.108648	1.959096	0.775127	0.986226	2.784154	1.13658	0.582712	1.457767	1.631836	4.413873000000001	1.630365	0.792946	5.376482	3.470162	1.5309629999999999	2.335902	1.634981	1.76177	3.428784	3.419608	5.579154	0.49420200000000003	2.070621	1.052088	2.971515	1.416749	10.616164999999999	0.9895219999999999	1.521455	3.0454849999999998	14.245332000000001	2.90545	1.536716	1.685502	0.8694959999999999
ENSG00000116096	57.366882	77.892212	58.117088	32.83913	39.534306	64.693733	50.546486	76.94856999999999	70.232063	132.076248	72.675972	67.86829399999999	86.909447	48.800205	55.388916	77.880257	81.400734	113.021423	92.10601	86.557373	85.069817	97.888458	98.30703000000001	63.491199	74.428963	62.957527	101.521843	70.180176	101.881416	85.73011	24.924001999999998	51.99268	79.17531600000001	107.79313700000002	74.609131	154.665497	32.843475	85.486115	66.304459	41.183743
ENSG00000262413	175.862091	201.857193	90.944191	166.46499599999999	164.196213	168.25863600000002	80.75135	149.135574	68.36625699999999	98.954109	59.171867000000006	123.817101	239.778305	72.255196	312.387848	51.843464000000004	214.71282999999997	207.870178	128.357224	208.16731299999998	82.699074	84.69540400000001	102.254807	85.955093	86.98880799999999	105.68994099999999	272.92971800000004	95.17581899999999	225.210907	87.73449699999999	115.03456899999999	136.121002	241.87995899999999	131.73262	112.391426	246.518066	149.08668500000002	108.23362	134.72151200000002	171.647232
ENSG00000147684	247.32673599999998	426.692474	153.01388500000002	125.624527	111.421104	241.74098199999997	349.321198	261.10611	153.15368700000002	274.519318	221.293198	344.91949500000004	935.445923	174.62600700000002	162.312469	259.744049	471.54528799999997	268.23236099999997	353.621582	359.538635	218.01107799999997	490.792053	510.934875	263.788483	198.79126000000002	202.899384	814.824524	221.714432	538.5906980000001	120.777382	275.957703	182.934296	884.0048830000001	148.853302	383.31774900000005	805.308105	197.454422	403.524811	252.99624599999999	624.128418
ENSG00000226609	0.159108	0.194959	0.073227	0.100649	0.5368189999999999	0.203444			0.064864	0.064827	0.009332	0.082023		0.021106	0.231977	0.081688	0.080526	0.107799	0.121076	0.037697	0.0	0.12699000000000002	0.060397	0.391331	0.130415	0.212571	0.02584	0.007088	0.030061	0.064708		0.033535		0.195233	0.038174	0.450061	0.196885		0.439317	
ENSG00000230578	4.40835	0.103871	0.024102000000000002	4.6040529999999995	1.789284	0.351229	0.188444	0.47496700000000003	0.482687	1.9921490000000002	0.461027	0.211542	0.876922	1.363951	0.478922	3.6604910000000004	0.362485	2.1045990000000003	1.564462	0.867977	0.5890890000000001	2.2089220000000003	2.4232709999999997	0.074585	0.13858199999999998	1.652189	0.941559	0.32972199999999996	2.05565	2.44875	0.070191	0.6589079999999999	0.47827	2.334159	1.109669	0.507325	0.604272	2.517766	2.474377	4.894176
ENSG00000100105	11.353617	12.183745	12.605347	24.121489	13.952601999999999	26.123304	13.757976999999999	7.379736	15.059023999999999	11.600174	14.051402	8.581186	8.635173	5.851732	18.687597	15.959104	7.598737	38.922203	9.026626	5.577568	6.3456	15.326894	6.891734	12.961223	6.8921339999999995	46.790112	9.149003	8.005788	7.0118089999999995	8.848937	14.750435999999999	21.016441	3.012429	29.108009000000003	8.809431	6.251746	17.983255	7.568261	51.115711	25.047096
ENSG00000130544	2.601038	1.636614	1.354471	3.7969440000000003	1.333963	2.087199	3.1865740000000002	0.7349479999999999	1.7358310000000001	1.006537	1.865304	0.963275	0.940738	1.24034	3.7026440000000003	1.839623	0.974659	2.2240349999999998	1.916321	1.814095	2.763808	0.959823	1.732662	2.011535	1.561519	2.444559	1.037633	0.46072700000000005	1.817943	1.284084	1.193015	1.807064	0.367417	2.282104	2.093986	1.435978	1.7840509999999998	1.216176	1.7459529999999999	0.928916
ENSG00000271490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236072		0.027551		0.024327	0.0	0.0		0.0		0.0	0.0	0.0			0.0				0.01991	0.0			0.0				0.0	0.0		0.0					0.0	0.0	0.0	0.0	0.0	
ENSG00000196639	3.1650549999999997	3.189114	0.572566	0.8885959999999999	0.030247000000000003	0.017424000000000002	0.12450699999999999	0.093611	0.007304000000000001	0.322631	0.215283	0.082011	0.142708	0.253126	0.051161	0.616069	0.485555	0.257115	1.7878900000000002	0.29022	0.44686899999999996	0.29738000000000003	0.148403	0.12491600000000001	0.646518	0.193959	0.533764	0.412415	0.24034499999999998	0.018027	0.514117	0.729398	0.276448	0.367123	0.270476	0.07523400000000001	0.17869200000000002	0.204098	0.172558	0.48774700000000004
ENSG00000266668		0.0			0.0	0.0				0.0	0.0					0.0	0.0	0.43836099999999995	0.0		0.0			0.0	0.0	0.0				0.0		0.0		0.0		0.0				
ENSG00000257639	0.0	0.019497	0.021692	0.123427	0.052492	0.015911	0.05494299999999999	0.194642	0.18951099999999999	0.392439	0.006062	0.039229	0.0	0.0	0.051502	0.23165	0.217437	0.0	0.00321	0.013744	0.043686		0.024031999999999998		0.015024000000000001		0.007262	0.052388	0.018376	0.081663		0.046285	0.004612	0.106607	0.0	0.0	0.085944	0.068548	0.049818	0.0
ENSG00000255422	0.038489999999999996	0.059204999999999994	0.140963	0.0	0.12328800000000001	0.276731	0.077849	0.0	0.195183	0.1655	0.156779	0.0	0.0	0.11940799999999999	0.032163	0.0	0.08959500000000001	0.114995	0.136331	0.270864	0.12091600000000001	0.0	0.12282	0.128371	0.11478499999999998	0.036079	0.0	0.0	0.0	0.157899	0.164029	0.692004	0.084061	0.238281	0.096805	0.24271199999999998	0.0	0.098122	0.05871900000000001	0.8891459999999999
ENSG00000273066	1.599378	5.390576	0.36190300000000003	0.6824479999999999	0.563207	0.626599	0.581438	0.668449	1.144461	0.324838	1.009149	0.313771	0.43482299999999996	0.316822	0.9300510000000001	0.565465	1.450479	1.503962	1.9164240000000001	0.6873560000000001	0.564441	4.367712	0.31240500000000004	1.1540549999999998	0.31674	1.092737	2.192333	0.22424899999999998	0.20969899999999997	0.421717	0.449275	1.2119389999999999	5.05903	0.7859010000000001	1.178515	1.229534	0.235744	0.8257329999999999	19.418171	0.513065
ENSG00000196218	1.009523	0.026968000000000002	0.128957	0.085094	0.09372	0.073325	0.13888399999999998	0.019577	0.020562999999999998	0.016281999999999998	0.048186	0.032510000000000004	0.005871	0.056419000000000004	0.086097	0.043127	0.068441	0.061283000000000004	0.059986000000000005	0.11174200000000001	0.072376	0.024011	0.024451	0.02305	0.09438400000000001	0.108453	0.025810000000000003	0.074619	0.294749	0.044917	0.046881	0.208206	0.037113	0.024600999999999998	0.007885	0.11946300000000001	0.007051000000000001	0.036363	0.027744	0.229609
ENSG00000237118	0.383594	0.462416	0.250896	0.41506800000000005	1.150472	0.198211	0.272615	0.313281	0.18109	0.770822	0.395795	0.035078	0.0	0.30146	0.290699	0.171474	0.005823	0.612641	0.207367	0.548186	0.107175	0.040018	0.248007	0.348004	0.22828099999999998	0.10494300000000001	0.021111	0.23168000000000002	0.122602	0.30428	0.362213	0.6583140000000001	0.093687	0.489515	0.308244	0.214939	0.294401	0.375033	0.281211	0.12954100000000002
ENSG00000279016		0.13512000000000002																																		0.045902	0.079123			
ENSG00000229000	0.38218	0.044573	0.019842		0.02877	0.022172	0.039907	0.017981	0.040681	0.020494	0.07506399999999999				0.029646	0.06561399999999999	0.050658999999999996	0.087107	0.046130000000000004	0.025537	0.06127899999999999				0.017669	0.016638	0.0	0.042254		0.008048	0.093355	0.073272	0.017021	0.0	0.198488		0.015384	0.031293		
ENSG00000211934	6.183104	5.743989	79.61725600000001	18.13723	91.409233	24.340033	1.150318	0.15456099999999998	3.455801	0.079917	0.580993	0.166114	0.0	8.667686	7.757122	0.0	0.042349	2.369733	88.32351700000001	88.75421899999999	6.900511999999999	0.2217	0.010835	0.24809	3.060045	0.582126	0.220271	0.071715	0.088409	0.28114	1.42655	25.982109	0.0	0.0	0.032646	0.0	0.419786	0.050002	2.798717	403.889954
ENSG00000117984	2579.579834	849.9127199999999	876.3312990000001	806.882263	733.817505	655.337646	1229.043335	641.846191	654.6073	812.465393	1523.58728	1025.395264	302.81375099999997	362.980835	1168.870483	531.325317	1372.976318	899.506958	395.445038	638.019836	880.3797609999999	691.110291	769.9376219999999	474.54736299999996	1166.786743	453.28683499999994	1316.808105	2427.989014	666.277039	981.10199	571.602722	958.267761	640.5488889999999	1304.690552	220.42314100000002	596.443359	1069.465942	1104.871704	701.790161	486.70764199999996
ENSG00000221345																																	0.131601							
ENSG00000255874	1.192532	1.200592	0.41798900000000005	2.773903	3.3731980000000004	0.174561	0.14511400000000002	1.283937	0.084428	7.078488	0.080249	0.05599199999999999	0.895669	0.07035599999999999	10.44717	0.18928599999999998	0.13133499999999998	0.26018	0.8456049999999999	0.351698	0.37336199999999997	0.085336	0.105229	0.877185	0.224311	0.19963699999999998	1.6442849999999998	0.135382	0.10878399999999999	0.356146	0.235837	0.564929	0.169495	0.12141300000000001	1.1700760000000001	0.520633	6.341404	0.150357	0.048394	0.140151
ENSG00000273586							0.039958999999999995			0.0		0.025374			0.0				0.0							0.033833999999999996	0.0				0.0						0.0			
ENSG00000240625	0.139219	0.067117		0.009877	0.22296799999999997					0.08927	0.21495799999999998	0.058296		0.068299				0.166002		0.116799	0.111552	0.079941		0.054001	0.089794	0.08226699999999999	0.047444	0.158832			0.11860599999999999	0.105553	0.050457999999999996	0.334509		0.01235	0.34741500000000003	0.046544999999999996	0.041781	
ENSG00000267033	0.29622800000000005	0.417142	0.12803699999999998	0.331137	0.324664	0.075351	0.168199	0.18240399999999998	0.13498800000000002	0.154335	0.337206	0.060242	0.33570900000000004	0.145498	0.406669	0.239589	0.072016	0.548221	0.260739	0.692773	0.27581100000000003	0.421183	0.092083	0.1496	0.075023	0.16715	0.21514699999999998	0.125953	0.078637	0.099174	0.064542	0.432522	0.745043	0.5449229999999999	0.10772899999999999	0.150087	0.314784	0.119224	0.205077	0.053850999999999996
ENSG00000251210					0.061492																				0.005801						0.029651999999999998					0.000893				
ENSG00000202047	0.0	0.0	0.0	0.0	0.0	0.434888	0.0	0.0	0.0	0.026261000000000003	0.151764	0.0	0.0	0.0	0.0	0.0	0.0	0.31253600000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.12679200000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.149044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271235																														0.022096										
ENSG00000228120		0.019459	0.021774		0.049277999999999995	0.025227				0.202004	0.455438			0.010111				0.024064				0.023056		0.015656	0.013016999999999999	0.31354099999999996		0.005145				0.035062		0.008621			0.066564	0.004217	0.035331	0.010526
ENSG00000238509															0.0																									
ENSG00000205639	0.56125	2.165918	0.413659	0.589828	4.309494	0.75966	2.143066	1.6449630000000002	3.133897	4.50467	0.15240499999999998	18.582994	2.509445	0.363215	2.123369	0.5053989999999999	1.529281	2.823033	0.8859360000000001	1.461033	2.799943	0.8558870000000001	1.6380379999999999	1.2828629999999999	0.44925600000000004	4.254994	3.798597	2.704488	4.500275	0.23251799999999997	3.406649	0.6004970000000001	5.240175	3.980096	3.877499	2.255427	4.207301999999999	1.990779	3.280104	2.8408919999999998
ENSG00000167904	13.591404	19.919037	3.4985489999999997	8.05199	2.7427639999999998	14.901942000000002	13.515335	4.6165650000000005	4.85539	13.464395000000001	8.430529	1.8514709999999999	2.091643	5.219532	5.361743	8.028127	2.162624	14.407057	11.570466999999999	6.579994999999999	8.833061	8.23569	6.575991999999999	9.373581	4.45862	8.25197	9.246406	4.352621	5.24884	4.534414	12.057172	5.938958	3.816007	5.528531	13.573435	8.12777	8.881633	3.509976	6.315315	7.073784
ENSG00000213924	0.004507	0.012688	0.012179			0.011361					0.013250999999999999			0.015018	0.022354					0.037346		0.009656					0.00299			0.007084	0.014948	0.056261			0.006	0.019875999999999998	0.003356	0.008799	0.013165000000000001	0.013728
ENSG00000214857	1.090774	0.526033	1.14352	0.308992	2.053655	1.22412	1.361076	1.7426400000000002	0.9790780000000001	1.072734	0.7177479999999999	0.41650600000000004	6.843114	0.781464	1.598908	1.3241530000000001	3.154395	0.48113999999999996	1.7378349999999998	1.526142	1.098937	0.606394	1.12389	0.781482	0.684771	0.5352399999999999	1.036381	0.842982	0.735789	0.532143	0.703464	0.598495	11.36536	0.40679899999999997	2.243527	1.5551760000000001	0.648572	0.357969	2.506878	0.37734
ENSG00000237797	3.221707	0.418939	0.049856	0.16603199999999999		0.355134		0.07781		0.039233	0.332857	0.190493	0.621392	0.058807000000000005	0.39403299999999997	0.142788	0.774958		0.36780100000000004	0.378312	0.268522	0.166488	0.241848		0.155385	0.326395	0.231269	0.413361	0.10551600000000001	0.298221	0.052125	0.523805	0.795141	0.097429		1.1531719999999999		0.126144	0.21499000000000001	0.30617300000000003
ENSG00000266025				0.0																																				
ENSG00000275572		0.06352000000000001	0.023694999999999997	0.003481										0.032780000000000004				0.081549			0.0038439999999999998									0.05075										
ENSG00000090104	186.90242	46.342976	21.059395000000002	12.331071000000001	9.15037	40.99897	3.209084	2.223682	1.8239130000000001	2.929043	0.416699	3.91716	3.8492559999999996	9.838267	18.627691	0.43867399999999995	0.663906	25.170595000000002	71.22734100000001	38.545704	6.394921	3.955867	0.517844	0.520142	5.9637910000000005	3.174984	7.190449	3.9472980000000004	1.920969	2.9732369999999997	8.60089	39.663703999999996	4.708034	6.703582000000001	0.9026719999999999	34.519997	0.7509899999999999	13.519687	1.433825	10.723543
ENSG00000117983	0.213783	11.58082	6.60239	0.006055	0.00473	0.24902600000000003	0.001397	0.077499	0.010527	0.001362	10.663266	0.0019850000000000002	0.10496300000000001	0.026608	0.030316000000000003	0.0034939999999999997	0.05658200000000001	0.011714	10.789708000000001	0.068084	0.028256	0.150729	0.006151	0.01705	0.0067269999999999995	2.18338	0.238164	0.030119999999999997	0.003285	0.826868	0.015072	84.939995	21.970861	0.002025	0.004273	11.419134	4.896947	0.39366	0.16241	0.0069299999999999995
ENSG00000207753	0.0	0.105675	0.0	0.0	0.0	0.108135	0.149579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.345379	0.043637999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12301400000000001	0.0	0.0
ENSG00000200312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08533500000000001	0.0	0.0	0.0	0.0	0.658051	0.0	0.0	0.0	0.084629	0.0	0.0	0.050057	0.0	0.077898	0.0	0.0	0.0	0.013361000000000001	0.0	0.0	0.0	0.0	0.0	0.0	3.700539	0.0	0.0	0.044435	0.0	0.0	0.020357	0.0
ENSG00000277747				0.201935												0.040535													0.010467											
ENSG00000250582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030967	0.0	0.0	0.0	0.0	0.0	0.0	0.003926	0.0	0.019913	0.0	0.0	0.019178999999999998	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276903	0.187751	0.013022	0.039129000000000004	0.081443	0.11347	0.111738	0.0	0.131495	0.090739	0.076498	0.043519	0.271456	0.0	0.0	0.504709	1.790758	0.040320999999999996	0.0	0.23212600000000003	0.177095	0.086574	0.060749	0.099799	0.0	0.139375	0.5471199999999999	0.36034099999999997	0.0	0.0	0.092559	0.36052199999999995	0.0	0.167826	0.39013000000000003	0.032330000000000005	0.8287120000000001	0.278966	0.207707	0.898466	0.0
ENSG00000152092	0.014086000000000001	0.222068	0.08563	0.038047000000000004	0.030080000000000003	0.11524200000000001	0.144196	0.031248	0.075675	0.319044	0.078163	0.014991999999999998		0.14644400000000002	2.8711759999999997	0.310722	0.038752999999999996	0.009487		0.0089	0.055930999999999995		0.015238	0.004581	0.036522000000000006	0.628558	0.009151000000000001	0.048672	0.044826	0.061703999999999995	0.040669	0.282531	0.035526	0.010195000000000001	0.119525		0.052146000000000005	0.102035	0.054822	0.012449
ENSG00000127364	0.297115	0.521524	0.025867	0.045605	0.111812	0.015415	0.028582999999999997	0.046882	0.024457	0.057249	0.164523	0.029907999999999997	0.070826	0.017706	0.10598800000000001	0.057847	0.018996000000000002	1.304241	0.062209	0.109302	0.077649	0.176975	0.023285	0.12409200000000001	0.067062	0.684962	0.018255	0.085811	0.021237	0.026374	0.015212	0.071498	0.0	0.013666	0.190121	0.183381	0.073242	0.013930000000000001	0.29149899999999995	0.073925
ENSG00000158816	0.02621	0.009149	0.030784				0.0063490000000000005	0.0022600000000000003			0.0015300000000000001			0.002796	0.0009449999999999999	0.086377				0.007076000000000001	0.006494			0.030444				0.005806	0.550883			0.030951999999999997		0.008106	0.221586	0.0			0.0042369999999999994	0.023377000000000002
ENSG00000213344	0.522443	0.315101	0.039791			0.121609	0.134383	0.017876	0.068239	0.17643399999999998	0.12785			0.07387	0.086345	0.21985		0.051509000000000006	0.25399299999999997	0.07423300000000001		0.09167	0.056942999999999994		0.08298	0.09618600000000001	0.005281	0.020685	0.013134999999999999	0.086996	0.045603	0.087575	0.0035009999999999998	0.130771	0.063586	0.040602			0.04002	0.05045
ENSG00000120915	15.428204999999998	7.876566	101.071899	138.07740800000002	44.759689	47.276993	24.074089	57.345715000000006	83.685905	64.473793	71.21691899999999	41.871719	4.367101	49.654434	47.315319	75.727249	9.197875999999999	21.563057	18.582619	3.5525309999999997	69.310776	6.6878899999999994	25.742851	65.656693	51.187355	31.912828	10.300208	29.086634000000004	18.852808	13.197742000000002	35.124409	45.084652	6.31956	115.578773	61.267143000000004	13.296206	55.103069	95.498962	7.4767410000000005	11.562152000000001
ENSG00000237691																		0.0													0.0	0.027752999999999996				0.047958999999999995				
ENSG00000254981	0.0	0.0	0.0	0.0	0.0	0.036882	0.091576	0.0	0.0	0.0	0.0	0.0	0.08935	0.0	0.062729	0.0	0.0	0.394372	0.055589	0.07874400000000001	0.08770599999999999	0.0	0.0	0.0	0.0	0.16453900000000002	0.0	0.0	0.0	0.0	0.0	0.261324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206192	0.0	0.020336	0.002582	0.0	0.0	0.006155	0.002294	0.0	0.0	0.094762	0.012251999999999999	0.0		0.001284	0.004733	0.0	0.0	0.01405	0.0	0.010633	0.0	0.0	0.0	0.001075	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.011123000000000001	0.0009339999999999999	0.001358	0.0	0.002897	
ENSG00000085760	16.525284	27.757627000000003	16.803963	36.094353000000005	22.422285000000002	19.108032	21.741235999999997	20.614588	23.288044	49.492767	25.443711999999998	16.218519	16.487106	14.631576999999998	13.03753	30.437464000000002	9.705177	22.753973000000002	23.505728	31.958471000000003	55.835868999999995	18.398521	20.16507	12.691206	15.533867	36.178878999999995	16.119303	32.75742	15.154004999999998	22.198176999999998	19.886871	22.063254999999998	14.265851999999999	48.397179	27.858696000000002	23.507042000000002	16.075542000000002	16.129145	22.130663000000002	20.590270999999998
ENSG00000238188	0.083116	0.067896	0.0	0.059949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055394000000000006	0.024533000000000003	0.026257	0.0	0.0	0.0	0.0	0.047311	0.0	0.0	0.043086	0.0	0.0	0.0	0.0	0.0	0.0	0.045151	0.023065000000000002	0.0	0.047086	0.125479	0.0
ENSG00000129911	25.208889000000003	32.446934000000006	10.724698	12.797255	6.912980999999999	15.952225	11.594288	9.454123	7.126586	5.020067	10.597913	12.065103	34.846428	7.012658999999999	17.438847	10.8217	20.073952	23.892098999999998	21.974384	29.148203000000002	13.02378	12.304026	14.283592	8.210669000000001	12.948841999999999	13.730424	19.366186	5.0964339999999995	11.104628	20.573399	12.642516	13.914601999999999	24.874578	11.942523	8.854543	20.519375	7.5409619999999995	21.713099	15.474115	12.576575
ENSG00000261648																																								
ENSG00000159216	4.466297	7.771872999999999	2.063369	7.088002	3.3421559999999997	4.350575	3.392353	1.8399590000000001	2.899759	1.780493	1.480427	3.124313	0.721887	2.760367	4.56332	9.220512	1.8047259999999998	17.878452	8.855474000000001	3.414565	3.258702	2.767877	1.044378	1.821295	4.108561	4.910480000000001	2.254723	1.163951	3.684185	2.984248	2.340277	8.309412	2.890478	2.919137	4.058421	3.259298	2.98938	0.9167860000000001	5.0333440000000005	2.940487
ENSG00000275831	6.2332339999999995	5.795652	2.213463	8.626558000000001	0.675661	4.859941	2.283086	0.215544	2.430242	7.8489580000000005	3.7143300000000004	0.510737	0.0	1.641922	1.762648	3.858272	0.025084	3.100494	1.583	1.029528	8.441417999999999	0.496417	0.122347	1.429707	2.2494419999999997	2.666472	0.626913	1.611507	0.107126	2.682889	1.067663	6.920398	0.037475	3.4412300000000005	9.460449	0.724386	3.114098	2.585636	1.415928	0.6781189999999999
ENSG00000265364	0.044673000000000004	0.0	0.047871	0.0	0.0	0.0	0.0	0.0	0.0	0.28362	0.0	0.0	0.0	0.0	0.0	0.0	0.06947300000000001	0.0	0.0	0.018956999999999998	0.050921	0.096337	0.019888999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.026432	0.0	0.028908999999999997	0.0	0.026060000000000003	0.0	0.054952999999999995	0.083415	0.021077000000000002	0.0	0.021214
